transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,total_amount,currency
4249eae2-8a19-496b-b64f-5f9d8c12130d,2025-01-06 01:20:00,STR002,PRD110,2,617.8,0,1235.6,USD
3930c10d-d66f-4e88-9eca-3f2fb40f6522,2025-01-06 21:01:00,STR999,PRD104,4,1349.19,0,5396.76,EUR
8a91933b-d5f3-4c4d-a701-c0a5daa507ab,2025-01-06 22:05:00,STR009,PRD105,2,752.18,0,1504.36,INR
e7d5d3e9-0b37-4ce0-b5fb-c57fb9a7bd51,2025-01-06 15:29:00,STR003,PRD103,2,448.63,0,949.26,EUR
48e39187-f1e7-4deb-912e-b869f95f5e1a,2025-01-06 04:50:00,STR005,PRD102,2,1472.57,50,2895.14,USD
8720f789-33eb-4ae7-8ac5-79f2de7854e5,2025-01-06 03:38:00,STR001,PRD105,1,361.11,0,361.11,EUR
a51ebcce-d087-47e7-b867-9dadc280aa26,2025-01-06 01:41:00,STR007,PRD102,1,108.99,0,108.99,INR
68c852da-ea67-4a1e-b19e-a6918a7c8b0f,2025-01-06 22:15:00,STR007,PRD110,4,1317.35,50,5219.4,EUR
8ecaaebe-5a35-4233-9814-98e6e2fb0be2,2025-01-06 14:26:00,STR010,PRD103,3,602.5,0,1807.5,INR
07463db4-bdfa-42a3-9bfe-180284b579f1,2025-01-06 02:42:00,STR001,PRD103,4,263.25,20,1033.0,INR
51bddbc4-1496-49e3-8012-1f8e344655fc,2025-01-06 03:35:00,STR999,PRD104,3,1402.88,10,4198.64,INR
43f03923-88a9-47b1-8d4e-9606739f25f9,2025-01-06 03:28:00,STR002,PRD103,2,1463.79,50,2877.58,INR
31502fbf-2b49-45e2-b199-759d314282a0,2025-01-06 00:51:00,STR005,PRD110,1,1482.09,50,1432.09,EUR
c0d1789e-db88-4b70-b50a-432f0ca1a840,2025-01-06 04:47:00,STR007,PRD103,4,255.1,0,1020.4,USD
ed3459a5-4677-4e42-aa76-93a79a9ae1fa,2025-01-06 02:27:00,STR009,PRD110,3,433.11,0,1299.33,USD
e017531d-7876-4ad8-be96-ee86c5c453f1,2025-01-06 02:52:00,STR006,PRD105,-1,300.55,0,450.55,EUR
a518253c-cbb2-4644-afa8-446ca8fb0519,2025-01-06 06:02:00,STR004,PRD101,2,1404.92,10,2799.84,USD
be8e2114-f6b3-46b9-8745-2c8cad483b80,2025-01-06 01:48:00,STR999,PRD107,4,719.85,0,2879.4,INR
7f0cbeb1-6f11-4661-b5d4-30b2bd4f4999,2025-01-06 11:46:00,STR009,PRD103,2,270.93,0,541.86,USD
372d7009-71d3-447a-8566-2c9e6b5b05b4,2025-01-06 02:19:00,STR010,PRD103,1,832.46,20,812.46,EUR
cd66de44-54a1-4f6b-b726-b6005a9a516f,2025-01-06 10:26:00,STR003,PRD106,3,778.8,0,2336.4,USD
6a0d0f7f-fc5d-42d2-923c-bba35ae6e32d,2025-01-06 06:58:00,STR001,PRD106,5,431.07,50,2105.35,EUR
de6896c4-484f-47e2-b13f-db2a2df78f70,2025-01-06 21:18:00,STR005,PRD110,1,1134.13,50,1084.13,USD
6cb654cb-151b-43e2-9077-f7201f11edb5,2025-01-06 14:07:00,STR004,PRD103,4,557.78,50,2181.12,INR
157766e6-05e7-45be-9c14-41e2a5a191d5,2025-01-06 05:19:00,STR001,PRD102,4,398.49,20,1573.96,USD
b67ffc11-bb97-4644-a8b0-890183c0e354,2025-01-06 09:35:00,STR002,PRD105,5,433.62,0,2168.1,EUR
1cc44c3c-6259-449b-98ca-30c98e42b5bc,2025-01-06 17:01:00,STR002,PRD101,4,1419.62,10,5668.48,INR
a2400784-4ec5-47ee-8e0e-5b4c34a40411,2025-01-06 21:34:00,STR002,PRD107,2,512.13,0,1024.26,INR
7b97de2f-7bb3-4d4d-990b-9df049259378,2025-01-06 19:00:00,STR002,PRD106,1,533.88,0,533.88,INR
6f41b5fd-8330-4fd7-94b9-d1fb7e42b4c9,2025-01-06 11:15:00,STR003,PRD106,2,618.79,0,1237.58,EUR
2397b27d-ae79-417f-a8c4-ea48a0feeda5,2025-01-06 03:26:00,STR002,PRD109,2,323.37,10,636.74,USD
2718536b-a381-4043-97c0-13c96c8502a4,2025-01-06 22:38:00,STR001,PRD108,3,211.83,0,635.49,USD
4c728f74-5166-412d-a63e-3aff81f77901,2025-01-06 07:34:00,STR001,PRD107,4,789.44,50,3107.76,INR
ab114f7f-8729-45dd-af1d-9a0dafa7a4d6,2025-01-06 00:29:00,STR001,PRD101,1,1071.6,0,1071.6,USD
a7a5031d-6d5d-4c32-ab4a-047285c5bee3,2025-01-06 12:37:00,STR007,PRD103,3,671.26,10,2003.78,USD
daa2d56a-b891-468c-bc2e-3a540f274683,2025-01-06 10:01:00,STR003,PRD110,1,163.77,0,163.77,INR
c0e0f942-c44e-4bad-83c5-8725434e6326,2025-01-06 23:33:00,STR005,PRD103,2,445.77,0,891.54,USD
4c0dbbf8-9cef-4021-8824-efd86618d749,2025-01-06 11:06:00,STR007,PRD109,4,1120.29,10,4471.16,INR
f743a0a4-1118-40b7-aceb-f47c23097348,2025-01-06 22:45:00,STR009,PRD102,3,367.79,10,1093.37,INR
51e3abe9-5221-47c0-8e74-25bb9bbc408d,2025-01-06 08:05:00,STR999,PRD109,4,257.18,20,1008.72,EUR
0fcf1d13-545b-4a3e-9303-9d96cba8daad,2025-01-06 22:37:00,STR006,PRD107,5,1291.45,0,6457.25,INR
1c522981-d04c-48d8-849a-2f31bdd3e338,2025-01-06 08:56:00,STR009,PRD104,4,1005.93,10,4013.72,EUR
b735434c-9d27-482c-b91c-04ad838c94a6,2025-01-06 00:12:00,STR010,PRD103,4,440.39,50,1711.56,USD
040e9a92-4d5e-47a6-84d9-066e324c05b2,2025-01-06 21:34:00,STR007,PRD106,2,892.41,0,1784.82,USD
ba343836-9732-431e-9ad1-f48580b96e5c,2025-01-06 03:44:00,STR001,PRD109,2,770.42,20,1520.84,USD
7ea45602-b87d-4b54-9788-01f9f8dcc25a,2025-01-06 19:42:00,STR999,PRD104,5,661.7,0,3308.5,INR
eca838df-2240-4f3e-896f-2250362ed299,2025-01-06 01:53:00,STR999,PRD105,4,1370.37,50,5431.48,USD
accaf548-0589-42bb-bfad-e31606660934,2025-01-06 15:17:00,STR008,PRD105,2,547.23,0,1094.46,USD
41dca297-b172-4898-b205-fa1995e6befa,2025-01-06 06:04:00,STR007,PRD107,2,1268.78,50,2487.56,EUR
dc5e6385-57ee-4b50-b5b9-b2edf85c8d2c,2025-01-06 15:26:00,STR999,PRD101,5,545.31,0,2726.55,INR
d1d19ce3-bf1c-4a32-80ae-7ff3196b9e03,2025-01-06 15:03:00,STR004,PRD101,4,862.47,0,3449.88,USD
aea6e1d1-b28a-41e4-9b33-b2df1dccac1e,2025-01-06 00:18:00,STR006,PRD104,4,192.09,0,768.36,EUR
50c0329f-e54b-40ea-b3a8-c4df7f579a0b,2025-01-06 18:10:00,STR010,PRD106,2,135.73,0,271.46,INR
cdb5c77a-0896-4b89-9548-d7253d777252,2025-01-06 14:22:00,STR005,PRD106,2,892.48,50,1734.96,USD
f05d9b09-c97f-4a34-b3aa-cd555b1f5eb0,2025-01-06 21:03:00,STR010,PRD104,5,775.34,20,3856.7,EUR
ab05473b-b80d-423c-b040-4dd8d469d205,2025-01-06 17:51:00,STR002,PRD104,1,1248.42,0,1248.42,USD
974ec7dc-a91f-49fa-b689-011521b20922,2025-01-06 16:54:00,STR008,PRD101,4,1485.94,0,5943.76,USD
4e6f9f92-6907-41fd-9bbb-6cb13c801100,2025-01-06 21:27:00,STR009,PRD102,5,304.45,0,1522.25,EUR
7524a280-1e01-4d02-9602-92a60bde60e3,2025-01-06 08:14:00,STR008,PRD107,5,1108.4,0,5542.0,INR
f761a1c6-a13f-43be-8869-450873388cd0,2025-01-06 22:35:00,STR006,PRD110,4,595.69,20,2362.76,USD
de531b2e-e07a-4489-a4a8-71b65f389387,2025-01-06 13:44:00,STR001,PRD109,4,218.83,0,875.32,INR
b67e2531-00d3-4aa5-8de2-fa7f6fac42eb,2025-01-06 12:45:00,STR001,PRD105,5,1486.1,0,7430.5,EUR
45f60a67-4f13-4b3e-ba84-6a131368c2b4,2025-01-06 09:47:00,STR008,PRD106,1,1360.21,10,1350.21,EUR
3f0e4752-4419-4b4d-a53d-69f85e041385,2025-01-06 14:46:00,STR999,PRD103,3,1431.67,0,4295.01,INR
0a2f4577-9689-4f92-a434-f551e1e79200,2025-01-06 21:47:00,STR004,PRD101,5,184.68,10,913.4,USD
790af1ff-a301-404b-8d4e-a1efa5ff6578,2025-01-06 15:46:00,STR009,PRD102,5,1178.01,10,5880.05,INR
f6b45ac8-7e3a-406b-99ed-9cbafd6ca969,2025-01-06 07:58:00,STR002,PRD102,2,645.01,0,1290.02,EUR
c2796486-df65-4f22-8833-68fb96a98504,2025-01-06 07:44:00,STR004,PRD101,2,518.56,10,1027.12,USD
cea3db20-e009-4bbe-a1ac-0145be38a5bb,2025-01-06 23:59:00,STR999,PRD101,2,320.63,50,591.26,INR
7f71559a-75d6-4509-a35a-ab404c3a1edc,2025-01-06 21:46:00,STR010,PRD107,5,1437.26,10,7176.3,EUR
4c4ebf78-b9a9-4605-935d-e72c7a9de05a,2025-01-06 23:24:00,STR006,PRD105,5,482.66,0,2413.3,INR
0955a831-17b6-4528-bc7b-beddee67b4d3,2025-01-06 16:36:00,STR999,PRD105,-2,1286.85,20,2553.7,EUR
56bef013-9dca-4d46-8b54-5c5a42fa21e8,2025-01-06 14:29:00,STR002,PRD109,1,979.4,0,1124.4,EUR
0f548a4f-cf0e-40c2-8b06-17a371c07031,2025-01-06 10:34:00,STR005,PRD101,-4,501.15,0,2004.6,EUR
7772fa68-fba6-4bfa-927d-921c20da5d9d,2025-01-06 14:49:00,STR003,PRD101,5,1186.9,0,5934.5,USD
0a951c37-4863-4a31-96cc-c7d15fca79a3,2025-01-06 14:40:00,STR004,PRD103,1,705.67,10,695.67,EUR
e0c90b55-ec63-4d9c-a7d4-8e77ac9f3cc4,2025-01-06 22:12:00,STR999,PRD101,1,824.05,0,824.05,EUR
cc340d41-25f6-4da2-b1e6-4cad80708bbb,2025-01-06 13:50:00,STR007,PRD105,4,368.66,10,1464.64,INR
c2a0c876-c4c3-46d5-90ab-0fcc24621247,2025-01-06 01:20:00,STR003,PRD105,3,398.25,0,1194.75,EUR
b35f038d-406e-406a-a9e4-c550e8170c65,2025-01-06 05:05:00,STR002,PRD102,1,805.44,0,805.44,INR
dda0580b-a122-4ffe-b2dd-a4c4be5efb86,2025-01-06 19:39:00,STR001,PRD102,1,946.43,10,936.43,INR
6b67e201-4595-4aaa-a7fa-01b331f810cb,2025-01-06 01:15:00,STR005,PRD105,4,444.88,10,1769.52,INR
7348de09-c155-4905-8032-bb5c727618d7,2025-01-06 17:06:00,STR009,PRD105,4,77.12,10,298.48,INR
0d6805c4-9587-47e4-a9a4-f9a12ac599fe,2025-01-06 14:00:00,STR010,PRD103,1,376.79,10,366.79,INR
c1a28f7b-9f9c-464a-beb6-9effa71c41d3,2025-01-06 23:01:00,STR004,PRD110,4,505.27,0,2021.08,INR
ef3ded58-8e45-4e63-aa56-7c8783b944cb,2025-01-06 10:00:00,STR004,PRD101,1,1051.7,0,1051.7,INR
ede665e4-7ca9-4a6e-bee8-6ebce7a70e4d,2025-01-06 17:53:00,STR003,PRD109,2,1403.86,0,2807.72,USD
9ae7a9c9-c76a-4bf4-8788-edf191f8a44f,2025-01-06 09:35:00,STR001,PRD110,1,1082.56,0,1082.56,USD
8b53b1c8-44c5-41cb-84a8-20cee7ed0b57,2025-01-06 15:56:00,STR008,PRD101,3,802.87,0,2408.61,INR
3fc1ae68-c91f-4e48-9f4a-ebebfd10b844,2025-01-06 15:08:00,STR006,PRD110,4,200.08,50,750.32,INR
37ec1542-f3db-4fe2-8ab2-cd4617346ac0,2025-01-06 03:31:00,STR004,PRD101,5,1003.68,0,5018.4,EUR
7d21d4e0-adb9-4ce1-bdd3-17e4392e37e2,2025-01-06 08:42:00,STR009,PRD102,4,1157.14,20,4728.56,USD
6f3218f5-fe1b-423e-8d0e-c03b250783ab,2025-01-06 14:34:00,STR004,PRD110,4,1471.92,10,5877.68,EUR
46fafefb-fb31-4408-863f-b2de849eb3f2,2025-01-06 13:06:00,STR007,PRD104,4,582.79,0,2331.16,INR
38edd33c-18bd-4a40-bb58-674469d9a8de,2025-01-06 16:49:00,STR999,PRD110,2,1367.93,20,2715.86,INR
43b17e9b-739e-4ce2-8d73-dcd42b9f7cae,2025-01-06 23:49:00,STR010,PRD109,1,293.32,0,293.32,INR
f76f647f-2523-41ef-b7b7-c128dd3b2f63,2025-01-06 11:04:00,STR004,PRD109,1,1264.97,10,1254.97,EUR
59061256-1cbf-4cb9-a6f2-0402733cbcf2,2025-01-06 19:20:00,STR010,PRD101,2,602.91,0,1205.82,INR
93e0e75f-416e-4961-ac48-619f7af310fe,2025-01-06 20:04:00,STR003,PRD104,1,906.89,0,906.89,USD
cf128997-7613-485b-9b12-90d955bf48f1,2025-01-06 05:26:00,STR007,PRD101,3,1445.59,20,4316.77,USD
ae91a97b-6491-45fc-b5f3-2424442006fc,2025-01-06 06:43:00,STR007,PRD109,2,926.24,0,1852.48,EUR
3fb0d8f9-92c9-4a88-82d8-79a5e0ba4658,2025-01-06 00:56:00,STR006,PRD108,4,1371.11,0,5484.44,INR
6e82fdb0-8cf1-45ad-825b-b12e76b705ab,2025-01-06 15:10:00,STR006,PRD109,1,693.53,10,683.53,USD
f9cede21-0ee7-4bdc-8ce6-c0f983f8e79e,2025-01-06 00:03:00,STR004,PRD107,1,431.8,0,431.8,EUR
1bb59c57-9540-49c0-b922-2af5461123b5,2025-01-06 05:43:00,STR001,PRD107,3,976.57,50,2879.71,INR
d4aa19c0-a974-4102-94d1-f21fa6102c82,2025-01-06 06:41:00,STR005,PRD104,3,1036.17,50,3058.51,INR
64b2a148-5895-4007-a684-1e318e53a5e9,2025-01-06 20:20:00,STR008,PRD104,4,617.7,10,2460.8,EUR
994423a1-1718-47e7-a784-86f37acd2ab4,2025-01-06 07:08:00,STR002,PRD110,5,421.9,50,2059.5,EUR
2c2a5238-3248-46c7-87d9-81f6e30ac452,2025-01-06 04:39:00,STR009,PRD108,4,814.48,20,3237.92,INR
f54da464-a0d8-4c56-9b80-bc2a5a29b86d,2025-01-06 19:38:00,STR003,PRD103,3,1486.49,0,4459.47,EUR
c19a4ef3-b209-470d-96e1-8f8bdf5a6b99,2025-01-06 23:05:00,STR005,PRD107,2,1166.19,20,2312.38,INR
8a77160a-997c-4537-bca7-78666ae0926b,2025-01-06 21:42:00,STR001,PRD106,3,1018.38,50,3146.14,USD
39f983a9-d259-4446-a476-81889d7fee2a,2025-01-06 16:51:00,STR006,PRD103,1,310.3,0,310.3,USD
c97c1135-6af4-4c37-a552-78883f32ceeb,2025-01-06 01:56:00,STR005,PRD102,5,1476.07,20,7360.35,USD
e9f9e50a-23cd-4ee1-9030-167f68cd3968,2025-01-06 08:51:00,STR008,PRD101,2,127.98,0,255.96,USD
5ce1198e-a8ee-4df9-8aa2-310007fd6556,2025-01-06 09:14:00,STR003,PRD104,2,1248.57,50,2447.14,USD
b4d28174-30cd-4452-b571-8d7fa5921346,2025-01-06 13:41:00,STR004,PRD101,4,226.69,20,886.76,INR
adb90d52-a9f6-41ea-a925-6b97a7be0aba,2025-01-06 05:05:00,STR010,PRD109,4,408.84,0,1635.36,INR
b5f085da-f99d-4812-b1cd-76067f25b3cf,2025-01-06 20:11:00,STR001,PRD108,5,1462.96,0,7314.8,EUR
74cc5c4c-3d9c-466e-9933-6d160f0ded47,2025-01-06 07:31:00,STR002,PRD107,5,442.43,10,2202.15,USD
849b6822-6fe8-4f69-93b6-e3a0a9f150a8,2025-01-06 03:28:00,STR005,PRD110,3,1445.19,20,4315.57,USD
6c9e981f-0107-4621-a244-475c8ee79c2d,2025-01-06 02:57:00,STR008,PRD101,1,643.48,10,633.48,USD
efaec830-a346-475f-a7ba-5bd575061862,2025-01-06 10:29:00,STR006,PRD108,5,844.9,0,4224.5,INR
7e920b64-0fe2-447f-8ec7-4e5e2aafc8ab,2025-01-06 01:01:00,STR006,PRD105,1,1409.67,50,1359.67,USD
d130479a-ba73-4bd3-a0f6-58c1fb73c9ff,2025-01-06 21:18:00,STR002,PRD101,5,408.53,10,2032.65,USD
f109a7ba-e0d2-4656-beae-f7c51e367e77,2025-01-06 03:08:00,STR999,PRD108,2,1046.19,0,2092.38,EUR
db44b06c-a01a-4b18-a3a3-a4698f2e1c9a,2025-01-06 11:35:00,STR010,PRD108,1,1328.14,50,1278.14,USD
7a8861a8-28ce-4a7a-813c-0d86bea64fe3,2025-01-06 08:14:00,STR008,PRD110,3,1409.88,10,4219.64,EUR
6c376888-f7fc-4b8f-ad44-ba401532e87e,2025-01-06 17:04:00,STR003,PRD108,3,1446.94,0,4340.82,USD
3f6b8d1c-4001-4e32-8433-8c3d7bec76f8,2025-01-06 15:39:00,STR003,PRD104,2,750.61,0,1501.22,EUR
76675075-4ac3-45a2-8776-f6d453e29833,2025-01-06 16:46:00,STR009,PRD105,3,796.75,20,2370.25,INR
da7af937-ce7d-4ff4-9d72-96eee93f19ab,2025-01-06 20:03:00,STR008,PRD109,5,597.18,20,2965.9,INR
7e15b878-67f5-469c-b0db-7ec87d62a102,2025-01-06 01:35:00,STR999,PRD107,5,512.89,10,2554.45,USD
9580b13f-a9c6-4f73-8c2a-ec23df86dd2e,2025-01-06 02:42:00,STR002,PRD106,4,691.36,0,2818.44,INR
a77fb8b7-2d16-4209-bd16-d173a366f32a,2025-01-06 16:35:00,STR007,PRD108,1,223.65,20,203.65,EUR
c86dfc0e-2ca5-49e8-9723-4590bcfa0726,2025-01-06 09:31:00,STR008,PRD102,2,924.72,20,1829.44,EUR
27595044-9600-413e-9456-e09e1ed166b9,2025-01-06 13:38:00,STR008,PRD107,3,690.77,20,2052.31,USD
986e4da3-9285-4cb1-b9c9-54f789e0f3ec,2025-01-06 16:34:00,STR002,PRD103,2,280.83,0,561.66,USD
e0ce04cd-16d6-42d4-ba1b-21288f4a4ddb,2025-01-06 23:13:00,STR005,PRD103,5,1320.38,0,6601.9,USD
8e06e283-a2fe-4ad5-93e0-f3b09994e949,2025-01-06 11:54:00,STR006,PRD107,5,298.39,20,1471.95,USD
a557f3b6-77bd-48fe-b76b-8db208d3003c,2025-01-06 08:39:00,STR009,PRD110,3,1134.33,0,3402.99,EUR
5fca295c-67c0-451b-9eb1-03912663f3c7,2025-01-06 20:04:00,STR007,PRD107,4,1301.46,20,5185.84,USD
5c8b3fd2-900f-40ac-ab5b-2db9e9b3ac2c,2025-01-06 09:42:00,STR006,PRD103,4,1154.91,50,4569.64,INR
089c8248-93d5-4212-a70c-d477d09e71c1,2025-01-06 03:28:00,STR009,PRD107,2,292.55,0,585.1,INR
0cbde890-1f2c-4750-8ca0-338418767f15,2025-01-06 22:04:00,STR009,PRD102,3,291.5,10,864.5,USD
372ec430-2b40-4cc8-b530-a2a1991f14f2,2025-01-06 01:15:00,STR003,PRD110,1,742.8,0,742.8,INR
671c2bdd-ca26-4e29-baec-03d43867eee4,2025-01-06 09:34:00,STR005,PRD107,3,1021.66,50,3014.98,EUR
cf081e8e-3259-429b-9722-f2df7cf6eb27,2025-01-06 06:58:00,STR008,PRD106,4,1291.6,20,5146.4,USD
ab83feb1-985d-4f09-8e14-8fd0154dc788,2025-01-06 06:20:00,STR005,PRD109,2,425.2,0,850.4,USD
6770d942-1fcb-4618-b7c9-14fc8a2ba8a9,2025-01-06 07:52:00,STR008,PRD108,5,774.19,50,3820.95,USD
9aaf3295-7245-4474-8cd6-bb1a82168161,2025-01-06 15:46:00,STR002,PRD104,2,1485.87,50,2921.74,EUR
5393b612-d2f0-48d1-b803-367f9fe8a66e,2025-01-06 02:08:00,STR006,PRD105,4,1319.56,20,5258.24,EUR
d8d22078-68a9-4f59-8f02-bf41b4638251,2025-01-06 03:30:00,STR002,PRD109,4,344.2,20,1370.8,INR
b4365dce-e14a-445a-b9a8-919b63a25a7d,2025-01-06 14:07:00,STR002,PRD108,1,174.06,0,174.06,USD
03c0f062-b93f-4ea0-a143-d2b5cc7afde0,2025-01-06 21:43:00,STR999,PRD101,3,917.52,0,2752.56,USD
2534a101-695a-438a-b5a0-428670b93e8f,2025-01-06 01:18:00,STR006,PRD104,4,68.55,50,224.2,EUR
565279fa-e65b-4827-9932-0bef5ae40ff0,2025-01-06 00:17:00,STR009,PRD104,3,608.08,50,1774.24,INR
c8a80631-46ca-4055-8d65-702d947e6d97,2025-01-06 13:52:00,STR008,PRD105,4,1417.81,20,5651.24,INR
d5ac241c-64b2-4bc8-8899-119ad716c04e,2025-01-06 16:01:00,STR005,PRD106,2,1222.97,10,2435.94,INR
d6c5f38d-e169-435d-a825-df50955c0362,2025-01-06 22:43:00,STR008,PRD104,2,1426.58,0,2853.16,EUR
da2dac84-0d67-4dee-8464-a05b83a890d5,2025-01-06 01:24:00,STR009,PRD102,4,1371.06,50,5434.24,USD
d408b03a-8f1e-44ca-8f7b-b67373d255e7,2025-01-06 06:41:00,STR007,PRD103,1,377.88,0,377.88,USD
57bd6265-fb71-4afc-a038-3f3a2f01767c,2025-01-06 12:56:00,STR006,PRD108,4,797.18,10,3178.72,EUR
8dd81d19-4678-4200-93e4-ed3cb838396d,2025-01-06 20:30:00,STR004,PRD102,2,1148.52,50,2247.04,EUR
3c1d1011-a3f2-4149-aa94-9f479feb92ff,2025-01-06 14:47:00,STR002,PRD109,3,464.71,0,1394.13,EUR
bcec32ff-826d-495c-95b6-0f9976b05d9d,2025-01-06 05:08:00,STR004,PRD107,3,490.88,0,1472.64,USD
2d10763b-a843-4df6-b760-ccc26efb14af,2025-01-06 13:35:00,STR007,PRD102,4,368.7,20,1454.8,EUR
648fc8b6-6f9e-4f21-9575-8679c1103220,2025-01-06 01:26:00,STR008,PRD107,2,717.87,50,1385.74,USD
c8e02a1b-f65c-47f2-aa89-63d502647abd,2025-01-06 08:57:00,STR008,PRD103,5,1336.97,10,6674.85,INR
eca0535d-c4f1-434f-9b6e-6ac6ddad7dae,2025-01-06 04:16:00,STR008,PRD106,2,493.49,50,1022.98,USD
030a2a42-065e-46b6-8d02-c8974666ae8e,2025-01-06 23:15:00,STR002,PRD107,1,517.25,50,467.25,INR
6a74c1c6-1f56-427a-aa36-550ca433dda0,2025-01-06 15:17:00,STR010,PRD101,1,375.14,0,375.14,USD
1d253ee1-7da7-4005-96cb-076436111bfb,2025-01-06 11:47:00,STR005,PRD105,5,435.57,10,2167.85,EUR
928a056f-44a8-4a0c-afc7-c35b47333ae5,2025-01-06 15:47:00,STR004,PRD104,3,1312.21,10,3926.63,EUR
49ac6ce9-d357-4b03-8b94-74a1f5b509ae,2025-01-06 00:03:00,STR002,PRD103,1,915.89,10,905.89,USD
51798ebf-34cf-41f0-bf7c-9d4dea075c91,2025-01-06 07:45:00,STR003,PRD104,5,749.47,50,3697.35,USD
c217f46c-f093-475e-b7a9-e547b71841e6,2025-01-06 12:02:00,STR004,PRD104,5,1270.87,50,6304.35,USD
e5d6cb9d-7e3f-4249-8e57-b57e528d1d08,2025-01-06 14:36:00,STR006,PRD101,1,1367.84,20,1347.84,INR
744217a2-808a-40af-9d33-c6b537a543a6,2025-01-06 07:52:00,STR003,PRD105,3,280.02,0,840.06,EUR
baff13db-3495-403c-9b90-a3be9ab7a2c4,2025-01-06 07:23:00,STR999,PRD107,5,1445.58,0,7227.9,INR
9feff5da-6720-4cdf-80c7-f9cd2d067864,2025-01-06 23:38:00,STR003,PRD101,2,642.74,50,1235.48,INR
1d2d22a7-a9b4-41ee-9752-8a101a966893,2025-01-06 09:25:00,STR002,PRD107,2,1480.61,0,2961.22,EUR
1bb6012e-0f13-45d9-9e90-499a379179d2,2025-01-06 17:08:00,STR008,PRD101,3,413.49,0,1240.47,USD
8275a877-2c04-4d1d-8e2b-be15969b4eab,2025-01-06 07:21:00,STR008,PRD102,4,1175.78,0,4703.12,USD
8686ad2d-44be-4f90-86c5-593fb8d55a74,2025-01-06 04:20:00,STR003,PRD106,5,1189.69,0,5948.45,INR
4f450480-0cca-40df-a0bd-9d1ee62588a5,2025-01-06 20:09:00,STR001,PRD101,2,1408.01,10,2833.02,USD
692dc812-39cf-4ae7-89c3-19d0b7f6f045,2025-01-06 09:27:00,STR003,PRD102,2,597.83,10,1185.66,INR
d5f50297-fd88-4bdd-b33d-48477e36b4ce,2025-01-06 13:39:00,STR001,PRD108,5,576.03,0,2880.15,USD
2b2b0de3-5cae-43b9-882b-541744c6d48f,2025-01-06 07:39:00,STR008,PRD105,4,1079.2,10,4306.8,INR
30e31c1d-732e-41e6-8c0d-c8de519c4684,2025-01-06 01:01:00,STR001,PRD109,4,1459.0,0,5836.0,EUR
88d118c9-dad7-4173-bb95-9b726d4ba66c,2025-01-06 14:12:00,STR004,PRD109,1,217.77,20,197.77,EUR
ef37f173-c72d-435c-a856-22f58d8b38f8,2025-01-06 16:35:00,STR008,PRD103,5,1450.18,0,7250.9,INR
e9350f86-4c79-4eab-b1e6-462a6ede0786,2025-01-06 16:50:00,STR001,PRD106,5,52.26,20,241.3,USD
8cbcfcc3-310a-47cb-8e90-8bfeea9b0dda,2025-01-06 08:49:00,STR004,PRD109,2,1235.96,20,2451.92,INR
c92e74d0-54f3-45fc-ae2f-1aba50be787e,2025-01-06 00:42:00,STR006,PRD109,4,476.29,0,1905.16,USD
3cd0661a-9b5b-4992-8ca2-2aa8ff960932,2025-01-06 00:33:00,STR004,PRD109,3,55.08,10,155.24,USD
da481395-ae2f-43e2-a6bc-8d5b445ecd5b,2025-01-06 21:41:00,STR001,PRD102,1,192.45,20,172.45,EUR
1cb6e0be-27b5-4550-9d8b-e8635a681a11,2025-01-06 03:20:00,STR006,PRD103,2,565.52,20,1111.04,INR
df722723-024c-4ee0-a94c-8fbfb2b91b6f,2025-01-06 05:35:00,STR999,PRD105,4,397.11,20,1568.44,INR
1990f87a-8244-4169-8827-d7c42665db88,2025-01-06 15:24:00,STR007,PRD105,1,1082.95,10,1106.95,USD
ec4dec7c-8fa9-466b-8487-53fb89cffeda,2025-01-06 00:52:00,STR003,PRD105,5,1012.72,20,5043.6,INR
bc6320dd-9f67-4fef-b6ce-02eb2db9b49e,2025-01-06 13:44:00,STR010,PRD110,2,303.29,20,586.58,EUR
fa1f0839-72fb-4b04-b2b1-42b3874ab561,2025-01-06 07:25:00,STR008,PRD107,4,254.25,0,1017.0,INR
31a60273-081e-4e0e-8eca-684082ac00d3,2025-01-06 13:41:00,STR001,PRD107,4,149.18,20,576.72,INR
43ae7142-8d11-4fcd-b814-b68ece7a2d67,2025-01-06 06:55:00,STR005,PRD105,1,369.53,0,369.53,INR
505f0ad8-740b-4eb4-b891-45e0c3d640c8,2025-01-06 09:11:00,STR009,PRD106,5,1450.49,0,7252.45,USD
60a6d5f6-f91d-405b-9384-8d527ba1111b,2025-01-06 00:51:00,STR007,PRD102,3,834.41,0,2503.23,USD
28c062b5-36ec-452b-a0cd-edfa473757d5,2025-01-06 08:38:00,STR004,PRD106,5,467.48,10,2327.4,USD
27a5e112-47c2-4359-822f-91ba9114e0a1,2025-01-06 16:22:00,STR010,PRD106,3,587.53,50,1845.59,EUR
55647a42-6f81-4f42-9c6a-81659dfa964d,2025-01-06 07:17:00,STR002,PRD110,4,913.31,50,3603.24,USD
dda66f75-9b97-4875-9fac-b068b1917c2b,2025-01-06 00:13:00,STR009,PRD102,4,887.5,0,3550.0,INR
e9ba6f3d-2f89-474e-a01d-09d8bed4be71,2025-01-06 22:07:00,STR999,PRD110,1,60.69,0,60.69,EUR
